;id;name;startDate;endDate
7992;dbtqoqektwv5vig4502c4bv2s;2022/2023;2022-07-31Z;2022-07-31Z
7993;f2r4wy0jdtiyg8aqrhmbzfkt0;2021/2022;2021-08-01Z;2021-08-01Z
7994;8pqonv04t632jc4eedw7ybvje;2020/2021;2021-01-13Z;2021-01-13Z
7995;5m01xr75wvon2p6uid3kfuqui;2019/2020;2019-08-03Z;2019-08-03Z
7996;dvr4zdqum59k53prckwhtbuy2;2018/2019;2018-08-04Z;2018-08-04Z
7997;aiovg0nkhxaby0fn48un0nzs9;2017/2018;2017-07-29Z;2017-07-29Z
7998;9jnmlstpyawdexsch0vkml7u1;2016/2017;2016-08-06Z;2016-08-06Z
7999;d0w9ddayphgtvc45meb0oaoyd;2015/2016;2015-08-01Z;2015-08-01Z
8000;wzo370xyeyca6wxss4cdwxfh;2014/2015;2014-08-02Z;2014-08-02Z
8001;5plg0ryweva7qm3zgocbjne87;2013/2014;2013-08-03Z;2013-08-03Z
8002;11vib1f82guptjztrdgalxr6d;2012/2013;2012-07-28Z;2012-07-28Z
8003;1mmpc4o4pxums1mljy6nuems5;2011/2012;2011-07-27Z;2011-07-27Z
8004;54dt3vdr97ell43mheuvymv2t;2010/2011;2010-07-28Z;2010-07-28Z
8005;3dezuilppzewv3hm9d5besrmd;2009/2010;2009-07-25Z;2009-07-25Z
8006;2y3u664emn90c4h1w1sj7mx91;2008/2009;2008-08-02Z;2008-08-02Z
8007;f4yf9atki3ltdnfv73yuo2ead;2007/2008;2007-07-28Z;2007-07-28Z
8008;bcifwfzdlhux068piwzw05wph;2006/2007;2006-07-30Z;2006-07-30Z
8009;8kogg27quncofy7bjh048ibx1;2005/2006;2005-07-27Z;2005-07-27Z
8010;1yoym8pvwz3pe38zsx7718e1g;2022/2023;2023-03-03Z;2023-05-28Z
8011;66qw1q91leqoxx5ox87dvn6z8;2021/2022;2022-02-12Z;2022-10-30Z
8012;canjqbv2vm40d6po4kb9kf384;2020/2021;2021-04-15Z;2021-09-25Z
8013;e3q9cdxeo4kkqgltfwe33nq0a;2019/2020;2020-01-24Z;2020-04-04Z
8014;e9bq8ux8a6olhw0mnc4zb9t2i;2018/2019;2019-01-26Z;2019-06-01Z
8015;74udlcisl7ed8g6y1nyhets7o;2022/2023;2022-09-17Z;2023-05-27Z
8016;3h9nixrapcw3cln964fdp2iac;2021/2022;2021-11-19Z;2022-06-29Z
8017;2vrv70w2n75qy37tbaj1usmei;2020/2021;2020-11-20Z;2021-06-19Z
8018;6pce57lf4cgzkjfit21qsca5m;2019/2020;2019-08-17Z;2020-05-24Z
8019;8nr699ghsxsavjbalqvss28a2;2018/2019;2018-09-01Z;2019-05-30Z
8020;61ubm531e95zioqawww43pgfe;2017/2018;2017-09-15Z;2018-06-16Z
8021;3pji3460x4poqijzqds3wq6sp;2016/2017;2016-09-16Z;2017-06-03Z
8022;412haosv9a52neejc6acyn65l;2015/2016;2015-09-19Z;2016-04-30Z
8023;90qgnbzz6emi016l2umywflxx;2014/2015;2014-09-20Z;2015-06-27Z
8024;cjr70ld3q6vxclvmlqg2r5vnr;2013/2014;2013-09-07Z;2014-06-07Z
8025;bjilnx9vflrt53apmk1horvmd;2012/2013;2012-10-13Z;2013-06-08Z
8026;27e2yzvboepneagua2s1sd711;2011/2012;2011-09-17Z;2012-05-19Z
8027;6bm82lolfyi7dv2gan9w6k3it;2010/2011;2010-10-09Z;2011-05-21Z
8028;25hd7l8er2jd588lm9jwveivo;2022/2023;2022-10-28Z;2023-07-16Z
8029;1l812u7i4r0wa9zyfc56i1je2;2022;2022-05-14Z;2022-07-31Z
8030;3z1pzgl3cy9dmjo1gst6frd62;2020;2020-01-25Z;2020-03-15Z
8031;6d38nf90is2mlancj8i5hkfvu;2019;2019-02-23Z;2019-05-25Z
8032;7i14tz6wyizyzbml8zks2pt9m;2017/2018;2018-01-20Z;2018-06-13Z
8033;a97fvmvg0xxghconptk5mqwh5;2016/2017;2016-11-19Z;2017-07-22Z
8034;2q9yohnik9l7iux9rpvjosfe1;2015/2016;2015-11-28Z;2016-07-10Z
8035;c2491v7mzo04h2m8nyx717bv9;2015;2015-03-28Z;2015-08-29Z
8036;f2e6vohbxyq5hvt8mtwgj0wh7;2013/2014;2013-12-22Z;2014-05-25Z
8037;dnkri2e957cu2pjqszk0s60np;2012/2013;2012-10-19Z;2013-06-29Z
8038;7vgvztn2cetsjtnnsfgl6jjrp;2011/2012;2011-10-08Z;2012-05-27Z
8039;6fzqt43y1nsj0i5tg7mhq4yc5;2010/2011;2010-11-27Z;2011-07-27Z
8040;2abpd8jx2wx3j0sm4rdt9uv4k;2023;2023-01-04Z;2023-07-02Z
8041;a7bm13o67hc7d8hs3jl55k6c4;2021/2022;2021-11-19Z;2022-08-14Z
8042;93cbm7yaemyuows13noptpdnu;2020/2021;2021-01-15Z;2021-08-01Z
8043;4ckhstpu9v8qcvpazatppq0kq;2019/2020;2019-12-06Z;2020-03-16Z
8044;des4eop9k91b829wo2h3r4d4a;2018/2019;2018-11-25Z;2019-06-09Z
8045;35ct3uymn3pal3bvz0zd9heui;2017/2018;2017-11-18Z;2018-05-23Z
8046;28f2jefwy4gkb9boe534g6i21;2016/2017;2016-11-19Z;2017-05-29Z
8047;4tilptf2xaquj5hafe6xdvlrd;2015/2016;2015-11-28Z;2016-05-29Z
8048;a1i4xy0ygzi34qbv67fyyibit;2014/2015;2014-12-21Z;2015-05-31Z
8049;2x5qcw5lo7k2qmvwgakx3ufd;2014;2014-01-18Z;2014-06-29Z
8050;40zhbth4x3v8f9no5pkx01ti3;2013;2013-01-19Z;2013-07-03Z
8051;dzail8jcvmcfyfatbmid70r85;2012;2012-01-17Z;2012-06-17Z
8052;2p5mymq50bbg8scz411yexped;2011;2011-03-06Z;2011-07-31Z
8053;btbn0vnbecpejupqjnuhbn4d1;2010;2010-01-09Z;2010-06-09Z
8054;diq1ti1mewhab671qhxyizmdw;2023;2023-05-26Z;2023-12-07Z
8055;9kye73v4mlptqvnib48699ic4;2022;2022-05-26Z;2022-12-07Z
8056;28f882y857eg4wtp87opuj5sk;2021;2021-03-21Z;2021-12-08Z
8057;35mvf3y68hx5l7gvic3ha0acq;2020;2020-08-20Z;2020-12-04Z
8058;36m01ph1ebw5rc3erff0xqve2;2019;2019-03-27Z;2019-12-08Z
8059;2n7jmyh4zirwy98evkwqumjje;2018;2018-04-16Z;2018-11-25Z
8060;4y7kbv9a7szmi5xw52uil0p;2017;2017-03-02Z;2017-12-02Z
8061;dc7tdhx9yfz8tnnqyg6s78e7d;2016;2016-08-15Z;2016-11-22Z
8062;dtwlz4njzud2iyumlmfcvcqnd;2015/2016;2015-08-17Z;2016-05-18Z
8063;8j6kqxo0yn16maf7nxba1qkt1;2014/2015;2014-08-19Z;2015-05-26Z
8064;58ygtt3981kwlp5j679zyrbh5;2013/2014;2013-08-21Z;2014-05-21Z
8065;hvty8pjsy80d2vjjybf64o2d;2012/2013;2012-08-29Z;2013-05-22Z
8066;737zg0l975hcoq5qbhoclilzp;2011/2012;2011-08-17Z;2012-05-26Z
8067;6bnwkrzq9ycsld3o5o8pxex91;2010/2011;2010-08-24Z;2011-05-26Z
8068;44w9wzdnioss3vjr1i5g38clx;2009/2010;2009-08-25Z;2010-05-26Z
8069;8ig8stm3ckbincw62cpoy27kl;2008/2009;2008-11-12Z;2009-05-30Z
8070;77ez69lv8r01hhvjhic37mx91;2007/2008;2007-09-18Z;2008-05-16Z
8071;cg3639j2ylgfvgbhjgq0lcq8l;2006/2007;2006-08-10Z;2007-05-26Z
8072;7vmixwmvm6bkoe2j21t3jh79;2005/2006;2005-11-08Z;2006-05-13Z
8073;cmcfqkdchz5hkp8p37i6bpn85;2004/2005;2004-10-20Z;2005-05-26Z
8074;7xhkmku926en18589nsz7rbis;2023;2023-02-25Z;2023-12-09Z
8075;eanyqlt74659a2xh9ooqi4mqc;2022;2022-02-25Z;2022-12-03Z
8076;7a36y36oopzlqls2v7fv3k55g;2021;2021-02-27Z;2021-12-04Z
8077;b10bb9obtj997erm3zfchby3u;2020;2020-02-29Z;2020-12-10Z
8078;2aaflxx5qntesmp2016oy5vu2;2019;2019-03-01Z;2019-12-01Z
8079;bosm68fwg3qaji47kq3zsdu96;2018;2018-03-02Z;2018-12-08Z
8080;7ipz7k3z18n9is2f1am4oqwvd;2017;2017-03-04Z;2017-11-26Z
8081;kk5ev8h10l4xl0cenozjnz6x;2016;2016-08-07Z;2016-12-11Z
8082;78vq0ro0soqvot6o8y11zsrft;2015/2016;2015-08-13Z;2016-05-22Z
8083;5yeft64grwutjlut6nq5c5al1;2014/2015;2014-08-09Z;2015-05-22Z
8084;9w40tpbuagekas0pt4ekedi5g;2013/2014;2013-08-10Z;2014-05-17Z
8085;9nnuzsx98u4c6k085mc5sm8k5;2012/2013;2012-08-10Z;2013-05-18Z
8086;9gp6neqk42rvfphr5ui0yqj11;2011/2012;2011-08-06Z;2012-05-20Z
8087;e14z0hribao1nq0klwwzstaz9;2010/2011;2010-08-14Z;2011-05-22Z
8088;xto4aciwrzvgbd2ty4ljdolx;2009/2010;2009-08-01Z;2010-05-20Z
8089;c7xtz6iowcadz2o7npl0bbtg5;2008/2009;2008-09-13Z;2009-05-23Z
8090;4nbhqu80n5p8hrc92lmzcoatx;2007/2008;2007-08-10Z;2008-05-20Z
8091;boog2js3l0nk3vqzvs8h66n6d;2006/2007;2006-07-29Z;2007-05-20Z
8092;40i5gdspw18sox7oo2mcrpryt;2005/2006;2005-07-30Z;2006-05-09Z
8093;4sp5gevuihy22kan7ofsribbp;2004/2005;2004-07-31Z;2005-05-30Z
8094;7loez0cvmlk3kmadpc1qvm0ut;2003/2004;2003-07-26Z;2004-05-22Z
8095;7lplyazoy3v508ncikzrsf651;2002/2003;2002-08-03Z;2003-05-30Z
8096;dqvmpkyc94uitegy4iy95zmc5;2001/2002;2001-07-28Z;2002-05-22Z
8097;dqt30gejpcpbdtpk8wy6sy5lh;2000/2001;2000-08-19Z;2001-05-23Z
8098;dqrdpj1full9b0xi3miq7ecb9;1999/2000;1999-08-14Z;2000-05-30Z
8099;dqok9d9gg47zacvca6yu4n845;1998/1999;1998-08-06Z;1999-05-23Z
8100;dqmysnvvre78b986673yxlnth;1997/1998;1997-07-08Z;1998-05-22Z
8101;bnhjaa7jc1wub5qfm1s6dqifp;1996/1997;1996-08-01Z;1997-05-30Z
8102;bnez7810ii27hkuko0w7eew9h;1995/1996;1995-08-02Z;1996-05-27Z
8103;bndm6ykyaiwivnm0btdue5ck5;1994/1995;1994-08-14Z;1995-05-31Z
8104;bnbi6zv97hzidk8y9yck250ph;1993/1994;1993-08-08Z;1994-06-18Z
8105;bn91wp6nzivtdnljhs19rwfdh;1992/1993;1992-08-09Z;1993-06-21Z
8106;9it2yc605i6tp3crp4yuh6tp1;1991/1992;1991-08-15Z;1992-06-20Z
8107;9iots1d0lvcguse4tzzt534yd;1991;1991-03-16Z;1991-06-28Z
8108;9ilgxt5j0skhwkegjn8i5qn6d;1990;1990-03-30Z;1990-11-12Z
8109;cm9ewe1con1vavsuh2irtvris;2023;2023-02-28Z;2023-12-08Z
8110;29wnjvcgax1t39ja5owpppc0k;2022;2022-03-01Z;2022-12-02Z
8111;8xirrigmv3fng7yobgbrui5g4;2021;2021-03-01Z;2021-12-03Z
8112;bwzikjvsp9mummyxouxvsg7l6;2020;2020-03-02Z;2020-12-09Z
8113;2y2eq1h5iwhd7w2uq74vspffu;2019;2019-03-02Z;2019-11-30Z
8114;dr3ysia3669yta68g7b7k9xm2;2018;2018-03-01Z;2018-12-07Z
8115;b7vu2b1d3380ox0ecykex4iqx;2017;2017-03-04Z;2017-11-25Z
8116;1qhpcx1phdwfa3dkwgcjqk92h;2016;2016-08-19Z;2016-12-10Z
8117;679enc77ou4rjok8byxveep61;2015/2016;2015-09-02Z;2016-05-21Z
8118;b7t2u0ou7omosvcaugujui8d1;2014/2015;2014-08-25Z;2015-05-23Z
8119;4ypczuqx1sxrwl8kuzb0z80oq;2013/2014;2013-08-30Z;2014-05-16Z
8120;9gfply2g95z8yxbicozodmoyd;2012/2013;2012-08-25Z;2013-05-27Z
8121;a86n4tg8rqxrv6c3o7esbaevp;2011/2012;2011-08-23Z;2012-05-27Z
8122;aku94q5s933ut90yzee8jspud;2010/2011;2010-08-29Z;2011-05-24Z
8123;njo3dcwybjhpjo7vzjnro7v9;2009/2010;2009-08-21Z;2010-05-23Z
8124;9vaps8tmpjo1hgtnmq7lc6ymt;2008/2009;2008-09-07Z;2009-05-24Z
8125;9vdlkcc58h1kt7vsxeq0rozit;2007/2008;2007-08-18Z;2008-05-16Z
8126;9vg03tinyqpiywftqxs2tllg5;2006/2007;2006-08-14Z;2007-05-23Z
8127;byvfsgsrd0h5lv58k95mcc7h1;2005/2006;2005-08-11Z;2006-05-10Z
8128;bywuyu0yfm9mers0vxmvvnr9x;2004/2005;2004-08-15Z;2005-06-06Z
8129;byy5t1m0jm7whchep6revczbp;2003/2004;2003-08-16Z;2004-05-25Z
8130;6drmjgcqnonx0w7lpltbkqz85;2002/2003;2002-09-04Z;2003-05-31Z
8131;6dtg1i7kazndkg8wradxllec5;2001/2002;2001-08-14Z;2002-05-23Z
8132;6dwaov0uanuic9mzv7vp60l3p;2000/2001;2000-09-03Z;2001-05-23Z
8133;6dyfphn1jn29fiz8l96z7kafp;1999/2000;1999-09-12Z;2000-06-01Z
8134;8j2s9qd6aejtq46d56qf1vnbp;1998/1999;1998-08-01Z;1999-06-30Z
8135;8j4jfze4xdebuzn0ftuc58c7p;1997/1998;1997-09-01Z;1998-06-30Z
8136;8j6v5xrptbvylwa0v8zu6huxh;1996/1997;1996-08-01Z;1997-06-30Z
8137;8jcd6enlfmxxmb83dinfp2a51;1995/1996;1995-08-01Z;1996-06-30Z
8138;ebu5r71mooy2dz39b5c163bbo;2023;2023-04-04Z;2023-12-07Z
8139;149dsb35qsgm8f9okwr1m0utw;2022;2022-04-04Z;2022-12-01Z
8140;bd70a96clkm2dd43u1w51yolw;2021;2021-04-02Z;2021-12-02Z
8141;dthnoi3zeu4kirea1it7i7nu2;2020;2020-03-10Z;2020-12-12Z
8142;2kr22xth59r5zdx5d3ldll17u;2019;2019-03-04Z;2019-11-29Z
8143;1jmxxuhriedcjmm605doxfzhm;2018;2018-03-05Z;2018-12-06Z
8144;bt581pgwfywzb14pzsc52ydwp;2017;2017-03-19Z;2017-11-24Z
8145;d8zykepelfiwcvs1gq990jh0p;2016;2016-09-01Z;2016-12-02Z
8146;18grsejop49asxumm91yprx0p;2015/2016;2015-09-03Z;2016-06-12Z
8147;857vz9kbjtk2jzvl75ouzdxat;2014/2015;2014-08-29Z;2015-06-23Z
8148;9e1gcp9m4ei22ofie45g2ym25;2013/2014;2013-09-03Z;2014-06-12Z
8149;5ac69yzleznav42mh9gdlwgk5;2012/2013;2012-08-31Z;2013-06-04Z
8150;e6xgud70wf5uhb96qatg7ksus;2023;2023-12-07Z;2023-12-12Z
8151;ci2ucf971e65e0g9y5d5ffk0k;2022;2022-12-07Z;2022-12-12Z
8152;71wdb5dhlnfqmmvyvlld6l82c;2021;2021-12-08Z;2021-12-12Z
8153;b960rt9qcp0jwcpvvum49bwiy;2020;2020-12-15Z;2020-12-19Z
8154;c3l5rfskr225iioybg0971yzu;2019;2019-12-05Z;2019-12-11Z
8155;r8973xnbxw4lz0982a67cx9m;2018;2018-12-12Z;2018-12-15Z
8156;5rhxsqclcc3bklwqyv40kflyh;2017;2017-11-30Z;2017-12-03Z
8157;d4y4pb9s1n6j9h3ztoq195aeh;2015/2016;2016-05-29Z;2016-05-29Z
8158;bplv85gpbn0odbyxp797fycx5;2014/2015;2015-05-27Z;2015-05-27Z
8159;9hon5xr4gfd9edlx4y6nm9239;2011/2012;2012-03-12Z;2012-05-21Z
8160;f46qfxlyk0wjgcekr8uetyuol;2010/2011;2011-05-29Z;2011-05-30Z
8161;9ah3i7frs3e6103d6t59g7k7o;2023;2023-12-06Z;2023-12-10Z
8162;eul7t9tq32vv8xniinuhuvg9g;2022;2022-12-06Z;2022-12-10Z
8163;419knvyx1lhyq1a7yc4evicd0;2021;2021-12-07Z;2021-12-11Z
8164;8wnndht493xzt80f736kzj4ve;2020;2020-12-16Z;2020-12-20Z
8165;1u8gqjyczx6nxpzz15xsv2kbu;2019;2019-12-04Z;2019-12-10Z
8166;4gw4fbt4wkvbmk1rgwfdijn8q;2018;2018-12-11Z;2018-12-14Z
8167;525efhj19h29m5b5dxhqq7dka;2017;2017-11-29Z;2017-12-03Z
8168;64iwb0spmhip4wy2kfsfk5mg9;2015/2016;2015-08-14Z;2016-05-23Z
8169;4wl8mjof7yr2uw5kvbr3894ut;2014/2015;2014-08-10Z;2015-05-23Z
8170;3iodjpn59fawpx32od245q0da;2013/2014;2013-08-09Z;2014-05-18Z
8171;dw6ujbfhgjlrjoxikxik2f2t;2012/2013;2012-08-11Z;2013-05-20Z
8172;dyi6h2qq6vvvon6lwac2aac5;2011/2012;2011-08-06Z;2012-05-22Z
8173;6ppxsr48r89bc5mt5j6ejb105;2010/2011;2010-08-15Z;2011-05-23Z
8174;6ps6uu15qw94qz7nnqeepxgwl;2009/2010;2009-08-20Z;2010-05-18Z
8175;7e4rkw3022v2juctz8v6ztgyc;2023;2023-06-24Z;2023-07-02Z
8176;349e97y8p91he0sikavtfitw;2022;2022-02-20Z;2022-02-20Z
8177;9xjuavgy12m3agh8vwyoixd2i;2021;2021-02-21Z;2021-02-21Z
8178;9j2xk2wczf0spy8ihkwq82nai;2020;2020-02-23Z;2020-02-23Z
8179;4h4tl8em99kofoxrb2wckump6;2019;2019-02-24Z;2019-02-24Z
8180;63t0523avmb7p5qb1iveztvqh;2017/2018;2018-02-24Z;2018-02-24Z
8181;2lni02gto4g83ozbbv0gnr089;2016/2017;2017-02-26Z;2017-02-26Z
8182;cant5talqfa1kr0pk5f4luj1l;2015/2016;2015-08-25Z;2015-08-25Z
8183;538wjjhfgf72bjgf78tpu1olx;2014/2015;2014-12-11Z;2014-12-11Z
8184;64bdi2n9i43lljpizsevku75d;2013/2014;2013-12-22Z;2013-12-22Z
8185;bbse7f1vvm2eldd71983wz72r;2012/2013;2013-02-22Z;2013-02-22Z
8186;djf7op7y798o4m12zcq9nfi6t;2011/2012;2012-05-29Z;2012-05-29Z
8187;8woqxfzc8sf03y1ntmlpmzfth;2010/2011;2010-12-21Z;2010-12-21Z
8188;4xrifszb6ymr3m9vgt6kl4kb9;2009/2010;2009-12-17Z;2009-12-17Z
8189;4xpo9ifzcda8f8mdhemw940k5;2008/2009;2008-12-03Z;2008-12-03Z
8190;4xoc1cd9oggc945tfrdb3hexh;2007/2008;2007-12-09Z;2007-12-09Z
8191;2u859u3eotiky9dmint1dx13p;2006/2007;2006-12-01Z;2006-12-01Z
8192;2u5qtqqwpe6d83ay8zvqt621h;2005/2006;2005-09-14Z;2005-09-14Z
8193;2u4ba1v5m0shbo6xjx7pf6ok5;1999/2000;2000-02-29Z;2000-02-29Z
8194;2u1mx5w8tm383tp3soj1noq1h;1998/1999;1998-08-02Z;1998-08-02Z
8195;2tzmulqxqs35jnl0tkziphhp1;1997/1998;1997-08-04Z;1997-08-04Z
8196;qh3xf10j4u9usvrgfqtzw7h1;1996/1997;1996-07-28Z;1996-07-28Z
8197;k9ozyxncgyp3szq5pyzloyl0;2023;2023-03-11Z;2023-11-19Z
8198;a1cmdcbsz73j3490igqj60aac;2022;2022-04-30Z;2022-11-19Z
8199;emq4j56v2j9tf3jgzfksznms4;2022/2023;2022-07-15Z;2023-05-28Z
8200;93wcwtf25153hracvqva88aac;2021/2022;2021-07-23Z;2022-05-15Z
8201;7u6i088r32wrl84442qxr0gh6;2020/2021;2020-09-18Z;2021-05-23Z
8202;d7t6yxaiffpvudqr6xfgj09d6;2019/2020;2019-07-26Z;2020-06-28Z
8203;dysl7zks3m5t3gc5k2c6rkd4a;2018/2019;2018-08-03Z;2019-05-19Z
8204;2a61dc55qli5jx100svmybmjt;2017/2018;2017-07-28Z;2018-05-13Z
8205;dyt6bwgt677xlf0b0uzyos9ux;2016/2017;2016-08-05Z;2017-05-21Z
8206;408bfjw6uz5k19zk4am50ykmh;2015/2016;2015-07-24Z;2016-05-15Z
8207;7at4wv0jg9kpd8nzncqvzu21h;2014/2015;2014-08-01Z;2015-05-24Z
8208;5yco72ryptahif5aujdhmhg0y;2013/2014;2013-07-19Z;2014-05-11Z
8209;26gekixucki98g5faymhbo6ad;2012/2013;2012-08-03Z;2013-05-19Z
8210;5vc22vdvn2cgihyrv7h8qx5n9;2011/2012;2011-07-15Z;2012-05-06Z
8211;78trbszij97z7tdjj5ydw1hw5;2010/2011;2010-08-20Z;2011-05-15Z
8212;diwhjffin6x5a7pvoluto9yvp;2009/2010;2009-08-07Z;2010-05-09Z
8213;4yld0r7nqn72r6xwn7w0opcr9;2008/2009;2008-08-15Z;2009-05-24Z
8214;5zi9aeuqirgai3iezn2dwvp3p;2007/2008;2007-08-10Z;2008-05-18Z
8215;cou0zcik7f3bvu8cxi7ucxz9x;2006/2007;2006-08-11Z;2007-05-20Z
8216;9lgydvqicrn5d4mo78zh4pped;2005/2006;2005-08-06Z;2006-05-14Z
8217;7594dw9run0hb9imunjaalfpx;2004/2005;2004-08-06Z;2005-05-22Z
8218;3u0es8902ahp44wmyh0767kd1;2003/2004;2003-08-03Z;2004-05-23Z
8219;3uamdw85mhxwexyzxsymqtyad;2002/2003;2002-08-10Z;2003-05-25Z
8220;3uleb0bvqr0ullnc9kdi7cul1;2001/2002;2001-07-27Z;2002-05-05Z
8221;5rwa6euito0pv7f2dho35tlud;2000/2001;2000-08-11Z;2001-05-20Z
8222;5sky02z7kes6qcydajj6ze6s5;1999/2000;1999-08-13Z;2000-05-25Z
8223;613dl4wuun3amjulvwh67x4np;1998/1999;1998-07-30Z;1999-06-17Z
8224;61ee0jinrj6glqhmk0iz08wyd;1997/1998;1997-07-25Z;1998-06-07Z
8225;61p6izr20355ef26ea1rx7f11;1996/1997;1996-08-02Z;1997-06-11Z
8226;61zzb103ww6ztj7obyq4ge8yd;1995/1996;1995-08-04Z;1996-06-08Z
8227;629c2nvtypxst7aknbew9s8ut;1994/1995;1994-08-20Z;1995-07-15Z
8228;62k2dwnddv3v6fzecrvcpjdn9;1993/1994;1993-07-28Z;1994-06-11Z
8229;d1bdz4c3m9tt1zi9kwubooxzo;2022/2023;2022-08-27Z;2023-05-29Z
8230;1t01xwtl16ej8671l3ueqf7kk;2021/2022;2021-08-15Z;2022-06-05Z
8231;onv00uj2q7bruyt9k15yusmi;2020/2021;2020-10-04Z;2021-06-27Z
8232;6wxws5090x8io9ik0shud05t6;2019/2020;2019-08-10Z;2020-05-24Z
8233;ay1o7z70og0msr5wbxfp322y2;2018/2019;2018-08-18Z;2019-05-19Z
8234;ctrhcrefjd6czceqh3sdy0i96;2017/2018;2017-09-02Z;2018-05-13Z
8235;hadhfu0k8oe91gd4v0ig0hk9;2016/2017;2016-08-28Z;2017-05-21Z
8236;a4k2eq0q8gwotvj5opwxm92w9;2015/2016;2015-08-30Z;2016-05-29Z
8237;dyi8p2x77vukevbyhxjxacogl;2014/2015;2014-08-31Z;2015-05-25Z
8238;2dgjmlcptdtq5h5tiw1hc2u01;2013/2014;2013-09-08Z;2014-06-15Z
8239;9nhrh2qsprsu5u8fjpif20wyd;2012/2013;2012-09-02Z;2013-06-09Z
8240;8g5yx14xue7kgxkxjtnrh5xat;2011/2012;2011-08-28Z;2012-05-20Z
8241;3g7u6pbwcl5q6wcb7d66ipfit;2010/2011;2010-08-15Z;2011-05-15Z
8242;ardqkxi2gajkjsnpf6javeh1x;2009/2010;2009-09-20Z;2010-05-30Z
8243;c406qhnl372bu33v3lgv3ry6t;2008/2009;2008-09-07Z;2009-06-07Z
8244;37ndsoor8090zn3yyq1tbgmhh;2007/2008;2007-08-19Z;2008-05-25Z
8245;a8iglzl5ojy1ufs46giwuwvdh;2006/2007;2006-09-10Z;2007-06-10Z
8246;64vr7ov24qyvb6qbw9xfubdud;2005/2006;2005-08-14Z;2006-06-05Z
8247;88xlmnhg1fur5v8o9vyqy9syd;2004/2005;2004-09-05Z;2005-05-22Z
8248;51yhawx8i62td24gehnq37sb8;2022/2023;2022-07-22Z;2023-05-27Z
8249;7cy6ehxstfmb7pggjq5a8ddlg;2021/2022;2021-07-24Z;2022-05-14Z
8250;a7o4m0qwtrh6x1h48jipgoqy2;2020/2021;2020-09-18Z;2021-05-22Z
8251;90n84djcvd54bkcetwdpjdrai;2019/2020;2019-07-19Z;2020-07-04Z
8252;7wcmjnzzm0h2wioh975ichgmi;2018/2019;2018-07-27Z;2019-05-18Z
8253;esfqnje7dtklvwd2xoztpbisp;2017/2018;2017-07-21Z;2018-05-12Z
8254;3n5qx7mttsuvx1bzxhkyu6dpl;2016/2017;2016-07-29Z;2017-05-20Z
8255;ahy3i4qu1dyic35wy5a3gp1pl;2015/2016;2015-07-24Z;2016-05-14Z
8256;4u9z2ehybhiljq732ehpp7utx;2014/2015;2014-07-26Z;2015-05-23Z
8257;6cutmb1c7zwk2jcycbi1kay4w;2013/2014;2013-07-19Z;2014-05-10Z
8258;7rxb9gyvwtunt4xvra8hbcrf9;2012/2013;2012-07-20Z;2013-05-18Z
8259;33mv586dv05qwj0dsv9of6pcl;2011/2012;2011-07-22Z;2012-05-05Z
8260;80seohvctg0np56gwrfzpjr2t;2010/2011;2010-07-23Z;2011-05-14Z
8261;hqxgllnb7wtq5vdphyy2zsgl;2009/2010;2009-07-25Z;2010-05-08Z
8262;72qtt39x1rgkhto5ifogr3e1h;2008/2009;2008-07-25Z;2009-05-23Z
8263;dvjf7nf3dh79rgrdn9t0qwt90;2021/2022;2022-11-19Z;2023-06-08Z
8264;980518fc2zebr04eg2v995hqs;2020/2021;2020-09-19Z;2021-06-08Z
8265;eg8fn8zof4ps7z12vlxa6efx0;2022/2023;2022-08-05Z;2023-05-27Z
8266;f3xyx00o6hovzmak4u925twd0;2021/2022;2021-08-13Z;2022-05-14Z
8267;3pgp7unogn1qfsg93jmi7x10q;2020/2021;2020-09-18Z;2021-05-22Z
8268;bj0v24a2u4ib71lg20mhfyxre;2019/2020;2019-08-16Z;2020-06-27Z
8269;2y6ikac4mwhse1cacqj8foc4q;2018/2019;2018-08-24Z;2019-05-18Z
8270;csqa59aworygup2ctx2u7xa7d;2017/2018;2017-08-18Z;2018-05-12Z
8271;c9q07n82jv7e85o5wmelgp04p;2016/2017;2016-08-26Z;2017-05-20Z
8272;1wm850tbisg8hx3o4h1al2h9l;2015/2016;2015-08-14Z;2016-05-14Z
8273;2tz9q0gtsr9za20m9s7zs7e2;2014/2015;2014-08-22Z;2015-05-23Z
8274;b1n94359e4wfi9pfyr9tpmj9r;2013/2014;2013-08-09Z;2014-05-10Z
8275;3ju7jn2e6y4cjnjxppwst228l;2012/2013;2012-08-24Z;2013-05-18Z
8276;3tbrp8a65u5h4bzffjzjducph;2011/2012;2011-08-05Z;2012-05-05Z
8277;2zywq2yrpw2jkqd0sz823hivp;2010/2011;2010-08-20Z;2011-05-14Z
8278;5qmag15j1dwkq6h1zclyv4n2t;2009/2010;2009-08-07Z;2010-05-08Z
8279;4yiu0wolkcxz00ca2h8pidryt;2008/2009;2008-08-15Z;2009-05-23Z
8280;5zg8magvb3njo3z2caxyw67rp;2007/2008;2007-08-10Z;2008-05-17Z
8281;cosxcda2w659iex0hldz3stsl;2006/2007;2006-08-11Z;2007-05-19Z
8282;9lfppdmxszx5tl4fiigzyevh1;2005/2006;2005-08-05Z;2006-05-13Z
8283;757qrwtr9vrzgm9ognotoclp1;2004/2005;2004-08-06Z;2005-05-21Z
